hrg_code,hrg_description
LA08P,"Chronic Kidney Disease without Interventions, with CC Score 0-2"
LA09J,"General Renal Disorders with Interventions, with CC Score 6+"
LA09K,"General Renal Disorders with Interventions, with CC Score 3-5"
LA09L,"General Renal Disorders with Interventions, with CC Score 0-2"
LA09M,"General Renal Disorders without Interventions, with CC Score 9+"
LA09N,"General Renal Disorders without Interventions, with CC Score 6-8"
LA09P,"General Renal Disorders without Interventions, with CC Score 3-5"
LA09Q,"General Renal Disorders without Interventions, with CC Score 0-2"
LA10Z,Live Kidney Donor Screening
LA11Z,Kidney Pre-Transplantation Work-up of Live Donor
LA12A,Kidney Pre-Transplantation Work-up of Recipient 19 years and over
LA12B,Kidney Pre-Transplantation Work-up of Recipient 18 years and under
LA13A,Examination for Post-Transplantation of Kidney of Recipient 19 years and over
LA13B,Examination for Post-Transplantation of Kidney of Recipient 18 years and under
LA14Z,Examination for Post-Transplantation of Kidney of Live Donor
LA97A,"Same Day Dialysis Admission or Attendance, 19 years and over"
LA97B,"Same Day Dialysis Admission or Attendance, 18 years and under"
LB05D,"Intermediate Percutaneous Kidney or Ureter Procedures, 18 years and under"
LB05E,"Intermediate Percutaneous Kidney or Ureter Procedures, 19 years and over, with CC Score 6+"
LB05F,"Intermediate Percutaneous Kidney or Ureter Procedures, 19 years and over, with CC Score 3-5"
LB05G,"Intermediate Percutaneous Kidney or Ureter Procedures, 19 years and over, with CC Score 0-2"
LB06H,"Kidney, Urinary Tract or Prostate Neoplasms, with Interventions, with CC Score 9+"
LB06J,"Kidney, Urinary Tract or Prostate Neoplasms, with Interventions, with CC Score 6-8"
LB06K,"Kidney, Urinary Tract or Prostate Neoplasms, with Interventions, with CC Score 4-5"
LB06L,"Kidney, Urinary Tract or Prostate Neoplasms, with Interventions, with CC Score 2-3"
LB06M,"Kidney, Urinary Tract or Prostate Neoplasms, with Interventions, with CC Score 0-1"
LB06N,"Kidney, Urinary Tract or Prostate Neoplasms, without Interventions, with CC Score 13+"
LB06P,"Kidney, Urinary Tract or Prostate Neoplasms, without Interventions, with CC Score 7-12"
LB06Q,"Kidney, Urinary Tract or Prostate Neoplasms, without Interventions, with CC Score 4-6"
LB06R,"Kidney, Urinary Tract or Prostate Neoplasms, without Interventions, with CC Score 2-3"
LB06S,"Kidney, Urinary Tract or Prostate Neoplasms, without Interventions, with CC Score 0-1"
LB09C,"Intermediate Endoscopic Ureter Procedures, 18 years and under"
LB09D,"Intermediate Endoscopic Ureter Procedures, 19 years and over"
LB10B,"Major Open Bladder Procedures or Reconstruction, 18 years and under"
LB10C,"Major Open Bladder Procedures or Reconstruction, 19 years and over, with CC Score 2+"
LB10D,"Major Open Bladder Procedures or Reconstruction, 19 years and over, with CC Score 0-1"
LB12Z,Intermediate Open Bladder Procedures
LB13C,Major Endoscopic Bladder Procedures with CC Score 7+
LB13D,Major Endoscopic Bladder Procedures with CC Score 5-6
LB13E,Major Endoscopic Bladder Procedures with CC Score 2-4
LB13F,Major Endoscopic Bladder Procedures with CC Score 0-1
LB14Z,Intermediate Endoscopic Bladder Procedures
LB15D,"Minor Bladder Procedures, 18 years and under"
LB15E,"Minor Bladder Procedures, 19 years and over"
LB16D,"Urinary Incontinence or Other Urinary Problems, with Interventions, with CC Score 7+"
LB16E,"Urinary Incontinence or Other Urinary Problems, with Interventions, with CC Score 3-6"
LB16F,"Urinary Incontinence or Other Urinary Problems, with Interventions, with CC Score 0-2"
LB16G,"Urinary Incontinence or Other Urinary Problems, without Interventions, with CC Score 8+"
LB16H,"Urinary Incontinence or Other Urinary Problems, without Interventions, with CC Score 5-7"
LB16J,"Urinary Incontinence or Other Urinary Problems, without Interventions, with CC Score 2-4"
LB16K,"Urinary Incontinence or Other Urinary Problems, without Interventions, with CC Score 0-1"
LB17Z,Introduction of Therapeutic Substance into Bladder
LB18Z,Attention to Suprapubic Bladder Catheter
LB19C,"Ureteric or Bladder Disorders, with Interventions, with CC Score 4+"
LB19D,"Ureteric or Bladder Disorders, with Interventions, with CC Score 0-3"
LB19E,"Ureteric or Bladder Disorders, without Interventions, with CC Score 5+"
LB19F,"Ureteric or Bladder Disorders, without Interventions, with CC Score 2-4"
LB19G,"Ureteric or Bladder Disorders, without Interventions, with CC Score 0-1"
LB20C,"Infection or Mechanical Problems Related to Genito-Urinary Prostheses, Implants or Grafts, with Interventions, with CC Score 4+"
LB20D,"Infection or Mechanical Problems Related to Genito-Urinary Prostheses, Implants or Grafts, with Interventions, with CC Score 0-3"
LB20E,"Infection or Mechanical Problems Related to Genito-Urinary Prostheses, Implants or Grafts, without Interventions, with CC Score 7+"
LB20F,"Infection or Mechanical Problems Related to Genito-Urinary Prostheses, Implants or Grafts, without Interventions, with CC Score 2-6"
LB20G,"Infection or Mechanical Problems Related to Genito-Urinary Prostheses, Implants or Grafts, without Interventions, with CC Score 0-1"
LB21A,"Major Open Prostate or Bladder Neck Procedures (Male), with CC Score 2+"
LB21B,"Major Open Prostate or Bladder Neck Procedures (Male), with CC Score 0-1"
LB22Z,Major Laparoscopic Prostate or Bladder Neck Procedures (Male)
LB25D,Transurethral Prostate Resection Procedures with CC Score 6+
LB25E,Transurethral Prostate Resection Procedures with CC Score 3-5
LB25F,Transurethral Prostate Resection Procedures with CC Score 0-2
LB26A,Intermediate Endoscopic Prostate or Bladder Neck Procedures (Male and Female) with CC Score 2+
LB26B,Intermediate Endoscopic Prostate or Bladder Neck Procedures (Male and Female) with CC Score 0-1
LB27Z,Minor Endoscopic Prostate or Bladder Neck Procedures (Male)
LB28C,"Non-Malignant Prostate Disorders with Interventions, with CC Score 4+"
LB28D,"Non-Malignant Prostate Disorders with Interventions, with CC Score 0-3"
LB28E,"Non-Malignant Prostate Disorders without Interventions, with CC Score 6+"
LB28F,"Non-Malignant Prostate Disorders without Interventions, with CC Score 3-5"
LB28G,"Non-Malignant Prostate Disorders without Interventions, with CC Score 0-2"
LB29A,"Major Open Urethra Procedures, 19 years and over"
LB29C,"Major Open Urethra Procedures, between 2 and 18 years"
LB29D,"Major Open Urethra Procedures, 1 year and under"
LB33Z,Vasectomy Procedures
LB35C,"Scrotum, Testis or Vas Deferens Disorders, with Interventions, with CC Score 2+"
LB35D,"Scrotum, Testis or Vas Deferens Disorders, with Interventions, with CC Score 0-1"
LB35E,"Scrotum, Testis or Vas Deferens Disorders, without Interventions, with CC Score 6+"
LB35F,"Scrotum, Testis or Vas Deferens Disorders, without Interventions, with CC Score 3-5"
LB35G,"Scrotum, Testis or Vas Deferens Disorders, without Interventions, with CC Score 1-2"
LB35H,"Scrotum, Testis or Vas Deferens Disorders, without Interventions, with CC Score 0"
LB36Z,Extracorporeal Lithotripsy
LB37C,Miscellaneous Urinary Tract Findings with CC Score 5+
LB37D,Miscellaneous Urinary Tract Findings with CC Score 2-4
LB37E,Miscellaneous Urinary Tract Findings with CC Score 0-1
LB38C,"Unspecified Haematuria with Interventions, with CC Score 7+"
LB38D,"Unspecified Haematuria with Interventions, with CC Score 3-6"
LB38E,"Unspecified Haematuria with Interventions, with CC Score 0-2"
LB38F,"Unspecified Haematuria without Interventions, with CC Score 8+"
LB38G,"Unspecified Haematuria without Interventions, with CC Score 4-7"
LB38H,"Unspecified Haematuria without Interventions, with CC Score 0-3"
LB39C,"Cystectomy with Urinary Diversion and Reconstruction, with CC Score 3+"
LB39D,"Cystectomy with Urinary Diversion and Reconstruction, with CC Score 0-2"
LB40C,"Urinary Tract Stone Disease with Interventions, with CC Score 3+"
LB40D,"Urinary Tract Stone Disease with Interventions, with CC Score 0-2"
LB40E,"Urinary Tract Stone Disease without Interventions, with CC Score 6+"
LB40F,"Urinary Tract Stone Disease without Interventions, with CC Score 3-5"
LB40G,"Urinary Tract Stone Disease without Interventions, with CC Score 0-2"
LB42A,"Dynamic Studies of Urinary Tract, 19 years and over"
LB42B,"Dynamic Studies of Urinary Tract, between 2 and 18 years"
LB42C,"Dynamic Studies of Urinary Tract, 1 year and under"
LB43Z,Treatment of Erectile Dysfunction
LB46Z,Live Donation of Kidney
LB47Z,Major Open Penis Procedures
LB48Z,Intermediate Open Penis Procedures
LB49Z,High Intensity Focused Ultrasound (Male and Female)
LB50Z,Implantation of Artificial Urinary Sphincter (Male and Female)
LB51A,"Vaginal Tape Operations for Urinary Incontinence, with CC Score 2+"
LB51B,"Vaginal Tape Operations for Urinary Incontinence, with CC Score 0-1"
LB52A,"Major Open Scrotum, Testis or Vas Deferens Procedures, with CC Score 2+"
LB52B,"Major Open Scrotum, Testis or Vas Deferens Procedures, with CC Score 0-1"
LB53B,"Intermediate Open Scrotum, Testis or Vas Deferens Procedures, 18 years and under"
LB53C,"Intermediate Open Scrotum, Testis or Vas Deferens Procedures, 19 years and over, with CC Score 1+"
LB53D,"Intermediate Open Scrotum, Testis or Vas Deferens Procedures, 19 years and over, with CC Score 0"
LB54A,"Minor Scrotum, Testis or Vas Deferens Procedures, 19 years and over"
LB54C,"Minor Scrotum, Testis or Vas Deferens Procedures, between 2 and 18 years"
LB54D,"Minor Scrotum, Testis or Vas Deferens Procedures, 1 year and under"
LB55A,"Minor or Intermediate Urethra Procedures, 19 years and over"
LB55B,"Minor or Intermediate Urethra Procedures, 18 years and under"
LB56A,"Minor Penis Procedures, 19 years and over"
LB56C,"Minor Penis Procedures, between 2 and 18 years"
LB56D,"Minor Penis Procedures, 1 year and under"
LB57C,Urethral Disorders with Interventions
LB57D,Urethral Disorders without Interventions
LB58C,Penile Disorders with Interventions
LB58D,Penile Disorders without Interventions
LB59Z,Major Open or Laparoscopic Bladder Neck Procedures (Female)
LB60C,"Complex Open or Laparoscopic, Kidney or Ureter Procedures, with CC Score 7+"
LB60D,"Complex Open or Laparoscopic, Kidney or Ureter Procedures, with CC Score 4-6"
LB60E,"Complex Open or Laparoscopic, Kidney or Ureter Procedures, with CC Score 2-3"
LB60F,"Complex Open or Laparoscopic, Kidney or Ureter Procedures, with CC Score 0-1"
LB61C,"Major Open or Percutaneous, Kidney or Ureter Procedures, 19 years and over, with CC Score 10+"
LB61D,"Major Open or Percutaneous, Kidney or Ureter Procedures, 19 years and over, with CC Score 7-9"
LB61E,"Major Open or Percutaneous, Kidney or Ureter Procedures, 19 years and over, with CC Score 4-6"
LB61F,"Major Open or Percutaneous, Kidney or Ureter Procedures, 19 years and over, with CC Score 2-3"
LB61G,"Major Open or Percutaneous, Kidney or Ureter Procedures, 19 years and over, with CC Score 0-1"
LB62C,"Major Laparoscopic Kidney or Ureter Procedures, 19 years and over, with CC Score  3+"
LB62D,"Major Laparoscopic Kidney or Ureter Procedures, 19 years and over, with CC Score  0-2"
LB63C,"Major Open or Laparoscopic, Kidney or Ureter Procedures, 18 years and under, with CC Score 2+"
LB63D,"Major Open or Laparoscopic, Kidney or Ureter Procedures, 18 years and under, with CC Score 0-1"
LB64C,"Complex Endoscopic Kidney or Ureter Procedures, 19 years and over with CC Score 5+"
LB64D,"Complex Endoscopic Kidney or Ureter Procedures, 19 years and over with CC Score 2-4"
LB64E,"Complex Endoscopic Kidney or Ureter Procedures, 19 years and over with CC Score 0-1"
LB65C,"Major Endoscopic Kidney or Ureter Procedures, 19 years and over with CC Score 5+"
LB65D,"Major Endoscopic Kidney or Ureter Procedures, 19 years and over with CC Score 3-4"
LB65E,"Major Endoscopic Kidney or Ureter Procedures, 19 years and over with CC Score 0-2"
LB66Z,"Complex or Major Endoscopic, Kidney or Ureter Procedures, 18 years and under"
LB67C,Complex Open Bladder Procedures with CC Score 3+
LB67D,Complex Open Bladder Procedures with CC Score 0-2
LB68A,Complex Endoscopic Bladder Procedures with CC Score 3+
LB68B,Complex Endoscopic Bladder Procedures with CC Score 0-2
LB69Z,Major Robotic Prostate or Bladder Neck Procedures (Male)
LB70C,Complex Endoscopic Prostate or Bladder Neck Procedures (Male and Female) with CC Score 2+
LB70D,Complex Endoscopic Prostate or Bladder Neck Procedures (Male and Female) with CC Score 0-1
LB71Z,Total Pelvic Exenteration
LB72A,"Diagnostic Flexible Cystoscopy, 19 years and over"
LB72B,"Diagnostic Flexible Cystoscopy, 18 years and under"
LB73Z,Diagnostic Flexible Cystoscopy using Photodynamic Fluorescence
LB74Z,Implantation of Penile Prosthesis
LD01A,"Hospital Haemodialysis or Filtration, with Access via Haemodialysis Catheter, 19 years and over"
LD01B,"Hospital Haemodialysis or Filtration, with Access via Haemodialysis Catheter, 18 years and under"
LD02A,"Hospital Haemodialysis or Filtration, with Access via Arteriovenous Fistula or Graft, 19 years and over"
LD02B,"Hospital Haemodialysis or Filtration, with Access via Arteriovenous Fistula or Graft, 18 years and under"
LD03A,"Hospital Haemodialysis or Filtration, with Access via Haemodialysis Catheter, with Blood-borne Virus, 19 years and over"
LD03B,"Hospital Haemodialysis or Filtration, with Access via Haemodialysis Catheter, with Blood-borne Virus, 18 years and under"
LD04A,"Hospital Haemodialysis or Filtration, with Access via Arteriovenous Fistula or Graft, with Blood-borne Virus, 19 years and over"
LD04B,"Hospital Haemodialysis or Filtration, with Access via Arteriovenous Fistula or Graft, with Blood-borne Virus, 18 years and under"
LD05A,"Satellite Haemodialysis or Filtration, with Access via Haemodialysis Catheter, 19 years and over"
LD05B,"Satellite Haemodialysis or Filtration, with Access via Haemodialysis Catheter, 18 years and under"
LD06A,"Satellite Haemodialysis or Filtration, with Access via Arteriovenous Fistula or Graft, 19 years and over"
LD06B,"Satellite Haemodialysis or Filtration, with Access via Arteriovenous Fistula or Graft, 18 years and under"
LD07A,"Satellite Haemodialysis or Filtration, with Access via Haemodialysis Catheter, with Blood-borne Virus, 19 years and over"
LD07B,"Satellite Haemodialysis or Filtration, with Access via Haemodialysis Catheter, with Blood-borne Virus, 18 years and under"
LD08A,"Satellite Haemodialysis or Filtration, with Access via Arteriovenous Fistula or Graft, with Blood-borne Virus, 19 years and over"
LD08B,"Satellite Haemodialysis or Filtration, with Access via Arteriovenous Fistula or Graft, with Blood-borne Virus, 18 years and under"
LD09A,"Home Haemodialysis or Filtration, with Access via Haemodialysis Catheter, 19 years and over"
LD09B,"Home Haemodialysis or Filtration, with Access via Haemodialysis Catheter, 18 years and under"
LD10A,"Home Haemodialysis or Filtration, with Access via Arteriovenous Fistula or Graft, 19 years and over"
LD10B,"Home Haemodialysis or Filtration, with Access via Arteriovenous Fistula or Graft, 18 years and under"
LD11A,"Continuous Ambulatory Peritoneal Dialysis, 19 years and over"
LD11B,"Continuous Ambulatory Peritoneal Dialysis, 18 years and under"
LD12A,"Automated Peritoneal Dialysis, 19 years and over"
LD12B,"Automated Peritoneal Dialysis, 18 years and under"
LD13A,"Assisted Automated Peritoneal Dialysis, 19 years and over"
LD13B,"Assisted Automated Peritoneal Dialysis, 18 years and under"
LE01A,"Haemodialysis for Acute Kidney Injury, 19 years and over"
LE01B,"Haemodialysis for Acute Kidney Injury, 18 years and under"
LE02A,"Peritoneal Dialysis for Acute Kidney Injury, 19 years and over"
LE02B,"Peritoneal Dialysis for Acute Kidney Injury, 18 years and under"
MA01Z,Complex Open Upper or Lower Genital Tract Procedures
MA02A,"Very Major Open Upper or Lower Genital Tract Procedures, with CC Score 4+"
MA02B,"Very Major Open Upper or Lower Genital Tract Procedures, with CC Score 2-3"
MA02C,"Very Major Open Upper or Lower Genital Tract Procedures, with CC Score 0-1"
MA03C,Major Open Lower Genital Tract Procedures with CC Score 3+
MA03D,Major Open Lower Genital Tract Procedures with CC Score 0-2
MA04C,Intermediate Open Lower Genital Tract Procedures with CC Score 3+
MA04D,Intermediate Open Lower Genital Tract Procedures with CC Score 0-2
MA06A,"Major Open or Laparoscopic, Upper or Lower Genital Tract Procedures for Malignancy, with CC Score 4+"
MA06B,"Major Open or Laparoscopic, Upper or Lower Genital Tract Procedures for Malignancy, with CC Score 2-3"
MA06C,"Major Open or Laparoscopic, Upper or Lower Genital Tract Procedures for Malignancy, with CC Score 0-1"
MA07E,Major Open Upper Genital Tract Procedures with CC Score 5+
MA07F,Major Open Upper Genital Tract Procedures with CC Score 3-4
MA07G,Major Open Upper Genital Tract Procedures with CC Score 0-2
MA08A,"Major Laparoscopic or Endoscopic, Upper Genital Tract Procedures, with CC Score 2+"
MA08B,"Major Laparoscopic or Endoscopic, Upper Genital Tract Procedures, with CC Score 0-1"
MA09Z,"Intermediate Laparoscopic or Endoscopic, Upper Genital Tract Procedures"
MA10Z,"Minor Laparoscopic or Endoscopic, Upper Genital Tract Procedures"
MA11Z,Intermediate Open Upper Genital Tract Procedures
MA12Z,Resection or Ablation Procedures for Intra-uterine Lesions
MA17C,"Dilation and Evacuation, less than 14 weeks gestation"
MA17D,"Dilation and Evacuation, 14 to 20 weeks gestation"
MA18C,"Medical Termination of Pregnancy, less than 14 weeks gestation"
MA18D,"Medical Termination of Pregnancy, 14 to 20 weeks gestation"
MA19A,"Vacuum Aspiration with Cannula, less than 14 weeks gestation"
MA19B,"Vacuum Aspiration with Cannula, 14 to 20 weeks gestation"
MA20Z,"Medical or Surgical Termination of Pregnancy, over 20 weeks gestation"
MA22Z,Minor Lower Genital Tract Procedures Category 1
MA23Z,Minor Lower Genital Tract Procedures Category 2
MA24Z,Minor Upper Genital Tract Procedures Category 1
MA25Z,Minor Upper Genital Tract Procedures Category 2
MA26A,"Complex Open or Laparoscopic, Upper or Lower Genital Tract Procedures for Malignancy, with CC Score 5+"
MA26B,"Complex Open or Laparoscopic, Upper or Lower Genital Tract Procedures for Malignancy, with CC Score 2-4"
MA26C,"Complex Open or Laparoscopic, Upper or Lower Genital Tract Procedures for Malignancy, with CC Score 0-1"
MA27Z,Minor Upper or Lower Genital Tract Procedures for Malignancy
MA28Z,"Complex Laparoscopic or Endoscopic, Upper Genital Tract Procedures"
MA29Z,Major Female Pelvic Peritoneum Adhesion Procedures
MA30Z,Intermediate Female Pelvic Peritoneum Adhesion Procedures
MA31Z,Diagnostic Hysteroscopy
MA32Z,Diagnostic Hysteroscopy with Biopsy
MA33Z,Diagnostic Hysteroscopy with Biopsy and Implantation of Intrauterine Device
MA34Z,Diagnostic Hysteroscopy with Implantation of Intrauterine Device
MA35Z,Implantation of Intrauterine Device
MA36Z,Transvaginal Ultrasound
MA37Z,Transvaginal Ultrasound with Biopsy
MA38Z,Diagnostic Colposcopy
MA39Z,Diagnostic Colposcopy with Biopsy
MA40Z,Therapeutic Colposcopy
MB05C,"Malignant Gynaecological Disorders, with Interventions, with CC Score 9+"
MB05D,"Malignant Gynaecological Disorders, with Interventions, with CC Score 6-8"
MB05E,"Malignant Gynaecological Disorders, with Interventions, with CC Score 3-5"
MB05F,"Malignant Gynaecological Disorders, with Interventions, with CC Score 0-2"
MB05G,"Malignant Gynaecological Disorders, without Interventions, with CC Score 10+"
MB05H,"Malignant Gynaecological Disorders, without Interventions, with CC Score 7-9"
MB05J,"Malignant Gynaecological Disorders, without Interventions, with CC Score 4-6"
MB05K,"Malignant Gynaecological Disorders, without Interventions, with CC Score 2-3"
MB05L,"Malignant Gynaecological Disorders, without Interventions, with CC Score 0-1"
MB08A,"Threatened or Spontaneous Miscarriage, with Interventions"
MB08B,"Threatened or Spontaneous Miscarriage, without Interventions"
MB09A,"Non-Malignant Gynaecological Disorders, with Interventions, with CC Score 6+"
MB09B,"Non-Malignant Gynaecological Disorders, with Interventions, with CC Score 3-5"
MB09C,"Non-Malignant Gynaecological Disorders, with Interventions, with CC Score 0-2"
MB09D,"Non-Malignant Gynaecological Disorders, without Interventions, with CC Score 6+"
MB09E,"Non-Malignant Gynaecological Disorders, without Interventions, with CC Score 3-5"
MB09F,"Non-Malignant Gynaecological Disorders, without Interventions, with CC Score 0-2"
MC06Z,Collection of Sperm
MC07Z,Intra-uterine Insemination with Superovulation
MC08Z,"Intra-uterine Insemination with Superovulation, with Donor"
MC09Z,Intra-uterine Insemination without Superovulation
MC10Z,"Intra-uterine Insemination without Superovulation, with Donor"
MC11Z,Implantation of Embryo
MC12Z,Oocyte Recovery
MC13Z,Donor Oocyte Recovery
MC14Z,Oocyte Recovery with Intracytoplasmic Sperm Injection
MC15Z,Oocyte Recovery with Pre-Implantation Genetic Diagnosis
NZ10Z,Diagnostic or Therapeutic Procedures on Fetus
NZ16Z,Ante-natal Routine Observation
NZ17A,"Ante-natal False Labour including Premature Rupture of Membranes, with CC Score 2+"
NZ17B,"Ante-natal False Labour including Premature Rupture of Membranes, with CC Score 0-1"
NZ18A,"Ante-natal Complex Disorders, with CC Score 2+"
NZ18B,"Ante-natal Complex Disorders, with CC Score 0-1"
NZ19A,"Ante-natal Major Disorders, with CC Score 2+"
NZ19B,"Ante-natal Major Disorders, with CC Score 0-1"
NZ20A,"Ante-natal Other Disorders, with CC Score 2+"
NZ20B,"Ante-natal Other Disorders, with CC Score 0-1"
NZ21Z,Ante-natal Standard Ultrasound Scan
NZ22Z,Ante-natal Specialised Ultrasound Scan
NZ23Z,Ante-natal Diagnostic Procedures including Amniocentesis and Sampling of Chorionic Villus
NZ24A,"Ante-natal Therapeutic Procedures including Induction, with CC Score 2+"
NZ24B,"Ante-natal Therapeutic Procedures including Induction, with CC Score 0-1"
NZ25Z,Labour without Specified Delivery
NZ26A,"Post-natal Disorders, with CC Score 2+"
NZ26B,"Post-natal Disorders, with CC Score 0-1"
NZ27Z,Post-natal Therapeutic Procedures
NZ30A,Normal Delivery with CC Score 2+
NZ30B,Normal Delivery with CC Score 1
NZ30C,Normal Delivery with CC Score 0
NZ31A,"Normal Delivery with Epidural or Induction, with CC Score 2+"
NZ31B,"Normal Delivery with Epidural or Induction, with CC Score 1"
NZ31C,"Normal Delivery with Epidural or Induction, with CC Score 0"
NZ32A,"Normal Delivery with Epidural and Induction, or with Post-partum Surgical Intervention, with CC Score 2+"
NZ32B,"Normal Delivery with Epidural and Induction, or with Post-partum Surgical Intervention, with CC Score 1"
NZ32C,"Normal Delivery with Epidural and Induction, or with Post-partum Surgical Intervention, with CC Score 0"
NZ33A,"Normal Delivery with Epidural or Induction, and with Post-partum Surgical Intervention, with CC Score 2+"
NZ33B,"Normal Delivery with Epidural or Induction, and with Post-partum Surgical Intervention, with CC Score 1"
NZ33C,"Normal Delivery with Epidural or Induction, and with Post-partum Surgical Intervention, with CC Score 0"
NZ34A,"Normal Delivery with Epidural, Induction and Post-partum Surgical Intervention, with CC Score 2+"
NZ34B,"Normal Delivery with Epidural, Induction and Post-partum Surgical Intervention, with CC Score 1"
NZ34C,"Normal Delivery with Epidural, Induction and Post-partum Surgical Intervention, with CC Score 0"
NZ40A,Assisted Delivery with CC Score 2+
NZ40B,Assisted Delivery with CC Score 1
NZ40C,Assisted Delivery with CC Score 0
NZ41A,"Assisted Delivery with Epidural or Induction, with CC Score 2+"
NZ41B,"Assisted Delivery with Epidural or Induction, with CC Score 1"
NZ41C,"Assisted Delivery with Epidural or Induction, with CC Score 0"
NZ42A,"Assisted Delivery with Epidural and Induction, or with Post-partum Surgical Intervention, with CC Score 2+"
NZ42B,"Assisted Delivery with Epidural and Induction, or with Post-partum Surgical Intervention, with CC Score 1"
NZ42C,"Assisted Delivery with Epidural and Induction, or with Post-partum Surgical Intervention, with CC Score 0"
NZ43A,"Assisted Delivery with Epidural or Induction, and with Post-partum Surgical Intervention, with CC Score 2+"
NZ43B,"Assisted Delivery with Epidural or Induction, and with Post-partum Surgical Intervention, with CC Score 1"
NZ43C,"Assisted Delivery with Epidural or Induction, and with Post-partum Surgical Intervention, with CC Score 0"
NZ44A,"Assisted Delivery with Epidural, Induction and Post-partum Surgical Intervention, with CC Score 2+"
NZ44B,"Assisted Delivery with Epidural, Induction and Post-partum Surgical Intervention, with CC Score 1"
NZ44C,"Assisted Delivery with Epidural, Induction and Post-partum Surgical Intervention, with CC Score 0"
NZ50A,"Planned Caesarean Section, with CC Score 4+"
NZ50B,"Planned Caesarean Section, with CC Score 2-3"
NZ50C,"Planned Caesarean Section, with CC Score 0-1"
NZ51A,"Emergency Caesarean Section, with CC Score 4+"
NZ51B,"Emergency Caesarean Section, with CC Score 2-3"
NZ51C,"Emergency Caesarean Section, with CC Score 0-1"
PA01A,Nervous System Disorders with CC Score 1+
PA01B,Nervous System Disorders with CC Score 0
PA02A,Epilepsy Syndrome with CC Score 1+
PA02B,Epilepsy Syndrome with CC Score 0
PA03A,"Febrile Convulsions, under 1 year"
PA03B,"Febrile Convulsions, 1 year and over"
PA04A,"Headaches and Migraines, with CC Score 1+"
PA04B,"Headaches and Migraines, with CC Score 0"
PA05A,Developmental Disorders with length of stay 1 day or less
PA05B,Developmental Disorders with length of stay between 2 and 7 days
PA05C,Developmental Disorders with length of stay 8 days or more
PA06Z,Head Injury with Intracranial Injury
PA07A,"Head Injury without Intracranial Injury, with CC Score 1+"
PA07B,"Head Injury without Intracranial Injury, with CC Score 0"
PA08A,"Intermediate Injury without Intracranial Injury, with CC Score 1+"
PA08B,"Intermediate Injury without Intracranial Injury, with CC Score 0"
PA11Z,Acute Upper Respiratory Tract Infection and Common Cold
PA12Z,Asthma or Wheezing
PA13C,Cystic Fibrosis with length of stay 0 days
PA13D,Cystic Fibrosis with length of stay between 1 and 7 days
PA13E,Cystic Fibrosis with length of stay between 8 and 14 days
PA13F,Cystic Fibrosis with length of stay 15 days or more
PA14C,"Lower Respiratory Tract Disorders without Acute Bronchiolitis, with length of stay 1 day or more, with CC Score 1+"
PA14D,"Lower Respiratory Tract Disorders without Acute Bronchiolitis, with length of stay 1 day or more, with CC Score 0"
PA14E,"Lower Respiratory Tract Disorders without Acute Bronchiolitis, with length of stay 0 days"
PA15A,Acute Bronchiolitis with CC Score 1+
PA15B,Acute Bronchiolitis with CC Score 0
PA16A,Major Infections with CC Score 1+
PA16B,Major Infections with CC Score 0
PA17A,Intermediate Infections with CC Score 1+
PA17B,Intermediate Infections with CC Score 0
PA18A,Minor Infections with CC Score 1+
PA18B,Minor Infections with CC Score 0
PA19A,Viral Infections with length of stay 1 day or less
PA19B,Viral Infections with length of stay 2 days or more
PA20A,Fever Unspecified with CC Score 1+
PA20B,Fever Unspecified with CC Score 0
PA21A,"Infectious or Non-Infectious Gastroenteritis, with CC Score 1+"
PA21B,"Infectious or Non-Infectious Gastroenteritis, with CC Score 0"
PA22Z,Chest Pain
PA23A,Cardiac Conditions with CC Score 1+
PA23B,Cardiac Conditions with CC Score 0
PA24Z,Arrhythmia or Conduction Disorders
PA25A,Major Gastrointestinal Disorders with CC Score 1+
PA25B,Major Gastrointestinal Disorders with CC Score 0
PA26A,Other Gastrointestinal Disorders with CC Score 1+
PA26B,Other Gastrointestinal Disorders with CC Score 0
PA27Z,Inflammatory Bowel Disease
PA28A,"Feeding Difficulties and Vomiting, with CC Score 1+"
PA28B,"Feeding Difficulties and Vomiting, with CC Score 0"
PA29Z,Abdominal Pain
PA30A,Faltering Growth (Failure to Thrive) with CC Score 1+
PA30B,Faltering Growth (Failure to Thrive) with CC Score 0
PA31Z,Major Injury without Intracranial Injury
PA32A,"Minor Injury without Intracranial Injury, with CC Score 1+"
PA32B,"Minor Injury without Intracranial Injury, with CC Score 0"
PA34A,"Musculoskeletal or Connective Tissue Disorders, with CC Score 1+"
PA34B,"Musculoskeletal or Connective Tissue Disorders, with CC Score 0"
PA35A,Skin Disorders with CC Score 1+
PA35B,Skin Disorders with CC Score 0
PA36Z,"Endocrine Disorders, excluding Diabetes Mellitus"
PA38C,"Renal Disease with Renal Failure, with length of stay 0 days"
PA38D,"Renal Disease with Renal Failure, with length of stay 1 day or more"
PA40A,"Acute Lymphoblastic Leukaemia with length of stay 1 day or more, with CC Score 1+"
PA40B,"Acute Lymphoblastic Leukaemia with length of stay 1 day or more, with CC Score 0"
PA41Z,Other Haematological Malignancies with length of stay 1 day or more
PA42Z,Brain Tumours with length of stay 1 day or more
PA43A,"Other Neoplasms with length of stay 1 day or more, with CC Score 1+"
